elevasi,slope,aspect,twi,curah_hujan,ndvi,jarak_sungai_km,label_longsor
2200.9881004208396,16.9019191699318,139.59711943114215,1.3813856321949112,3010.930268474389,0.23289004543801492,1.2420590803318659,0
1572.204484435092,11.918873811769826,140.43614396633046,1.6443732127097075,2628.9719854295254,0.35916525356186896,1.4981193470592855,0
1132.809811498757,21.86621673107276,243.7184455450933,1.0039944263590745,3271.1392436060123,0.22084271831143426,1.4297523067238707,0
2209.637567817678,21.419027054490037,130.08691549781355,1.3764787113990704,2432.193515058607,0.3414231389260812,2.3290218257930846,0
512.1620087415439,16.141587624004778,243.6008270008523,3.6575347914199323,4082.3731352091645,0.2938913487099313,0.2347269834832431,0
1867.1326595416515,19.69726551868048,135.7877919108708,1.0945903931487244,2579.4499283698387,0.30002002043288284,1.035348709674216,0
1869.3347784287757,11.472600627618858,187.29138928694516,1.8108546191293644,3271.1392436060123,0.2862472929132769,0.7428632861585299,0
904.7953914542321,15.428576612537416,195.54587680304806,1.478975087183038,3479.1073287911713,0.348357649536328,0.5173706561323074,0
167.19620069605568,6.22302784222738,138.89838312064967,5.204213237213979,3357.600651948075,0.2900575819650984,0.2105005615146821,0
488.20340305113655,5.501732363451667,177.65967674642195,3.7508663917297094,4082.3731352091645,0.2968874071467443,1.0232837359024805,0
418.35604164399473,19.705644429934335,92.25356404396562,2.7776321248553,3271.1392436060123,0.3392572945311073,1.0394085371728048,0
1812.2356910908331,16.52252235908786,197.31266440505777,2.5671181208083795,3166.325737103354,0.141988453902853,0.9322160634822934,0
2037.2584114776996,37.99149329802478,202.02377886202459,0.48914944647751435,3459.0312830748735,0.17529618537556163,0.4097419943465838,0
995.5832789263691,27.57002176278564,148.92798331519765,4.962827240636893,3503.8552076517954,0.3882325346791061,0.08770043229008484,0
751.0639841808322,11.9716089472634,166.33365382871037,3.8014017922123116,3271.1392436060123,0.30550291903954985,0.5079170996713112,0
1676.8517047515422,31.695230322814663,131.6083424011607,2.1021656535756854,3503.8552076517954,0.3991235039328165,0.5530329848598557,0
584.5272743764173,32.25960997732425,143.79294331065768,7.018858357456687,3271.1392436060123,0.34467538909340223,0.01306343947593776,0
1277.598606499374,14.909114002141058,206.94772558198616,4.167176361010525,3271.1392436060123,0.21222676461863127,0.3017756551862602,0
1307.3567374471872,21.824342212631688,248.05356592380375,0.9465006670902116,3336.4670387809165,0.28205693290113154,1.9838643821555295,0
2077.804393571091,15.271668541160258,94.96272176468456,2.3927676888864298,2964.380296146963,0.3202275152972028,0.2728486541930245,0
491.36562142947815,20.299751537024605,173.18567620014863,1.8621840004270689,3996.4685137331785,0.3686606374042348,1.0805562802732789,0
210.58295085535985,21.18992072274731,192.0839032708669,6.54516979503722,3726.658839976997,0.3874797459673921,0.01292252875426931,0
2150.9159788858856,12.282138257541398,205.84931705635861,1.8342236483790986,2798.547814084508,0.29509643277681413,2.317048737234767,0
1704.0826017557856,14.936769933976638,184.06990495537977,2.496740659142384,3092.721679958515,0.3310306096512675,0.4345112466965029,0
120.08074016347383,8.49799735396995,115.894539391413,4.189842264909367,3224.2011752587277,0.2643807514650759,0.3138600725758993,0
1085.702028081123,32.365798352864346,70.63639661865545,0.6356370991839527,3439.8304702825844,0.407090415440273,0.6307467511285414,0
1735.1560430388472,9.491063814345074,127.13733601872518,2.8981096830211412,2827.1993259247392,0.33939282075270893,0.6916504402810871,0
