longitude,latitude,NAME_2,NAME_3,elevasi,slope,aspect,twi,curah_hujan,ndvi,jarak_sungai_km,elevasi_rendah,lereng_curam,vegetasi_jarang,label_longsor,source
120.3112869159803,-3.4293194178558366,,,130,18.483901977539062,75.98789978027344,14.064368836401831,2856.750555853732,0.6827893853187561,1.1548438775736214,1,0,0,1,
121.11653673666507,-2.7747170703179407,,,523,27.353487014770508,339.8419494628906,12.934545289283568,3769.1310991808773,0.6222466230392456,0.9543223260403103,0,1,1,1,
120.00648854007858,-2.518697214343881,,,1033,30.35043716430664,284.40740966796875,14.196978960353752,3304.047396412864,0.8421052694320679,0.32830639860940447,0,1,0,1,
120.27463565238827,-2.914584760055348,,,9,4.6273674964904785,180.0,15.482662597659703,3463.1804418634624,0.46168527007102966,1.1901346346888177,1,0,1,0,pseudo_absence
121.00334901086597,-2.6159847596140224,,,6,0.9283773303031921,90.0,16.39791057575169,4157.968795776838,0.5952793955802917,1.0225225173179877,1,0,1,0,pseudo_absence
120.24984215054656,-3.192703172018753,,,23,2.6235454082489014,45.04450225830078,15.358455225893385,3103.3279140152035,0.32596251368522644,1.4998004504233688,1,0,1,0,pseudo_absence
120.80149756652435,-2.531632954435196,,,41,1.3120818138122559,314.9720153808594,17.843650668793632,4124.001020398968,0.6947886943817139,0.7845464901589231,1,0,0,0,pseudo_absence
120.20214160895978,-2.355383495690951,,,2024,20.003707885742188,110.8383560180664,13.285935955625089,3087.130508111324,0.8044833540916443,1.1483426338899294,0,0,0,1,
119.94288781796291,-2.48932230455317,,,2308,15.082477569580078,147.2401580810547,14.279815466060546,3105.8767070241274,0.6343283653259277,2.2048623117967345,0,0,1,1,
120.29107482208764,-3.4360567824867303,,,133,12.822819709777832,265.92169189453125,13.75556124686218,2869.3698498131707,0.7491289377212524,0.16597482830761232,1,0,0,1,
120.1013506340816,-3.258459850816301,,,368,24.038230895996094,250.93515014648438,13.082826654551399,3183.3549656152727,0.7943980097770691,0.7096579870713333,1,0,0,1,
120.6230921510982,-2.1678152643667943,,,1267,22.855152130126953,87.7989730834961,13.832550003460836,3217.1817250735594,0.7952502965927124,0.4448371860965699,0,0,0,1,
120.87506958829374,-2.3076829541042017,,,1454,22.099102020263672,23.51556968688965,13.176758607458028,3457.6761929153085,0.48339179158210754,0.8779124496796752,0,0,1,1,
121.16369828908131,-2.772022124465586,,,314,15.421839714050293,310.2032775878906,13.5633302924605,3976.851653513685,0.7788392305374146,0.6547566613398859,1,0,0,1,
120.25711850434789,-3.221000103468519,,,22,4.141948699951172,26.60130500793457,14.900770589393375,3092.994609139115,0.37949904799461365,0.6734944934756093,1,0,1,0,pseudo_absence
120.44926814362105,-2.8075954097167184,,,1,0.0,0.0,20.281821675822716,3742.384264701468,-0.1542115956544876,0.38832545567012605,1,0,1,0,pseudo_absence
121.29898457086972,-2.660451366177938,,,558,26.682071685791016,249.24822998046875,16.295707607219843,3691.236316500678,0.7079048156738281,0.11813005806664997,0,0,0,1,
120.06874178926807,-3.3333793455118723,,,1714,20.888427734375,102.2446517944336,16.183192989345486,2724.2040416944774,0.18449781835079193,0.15846011284482048,0,0,1,1,
119.96687283604888,-2.822687106489923,,,1366,17.195661544799805,227.15577697753906,14.546964605198745,3336.932925529126,0.43436670303344727,1.4733688934890032,0,0,1,1,
120.1051235582749,-2.4130553369314214,,,1661,30.39946746826172,208.0005340576172,12.808723005832931,3113.6368377720937,0.46174681186676025,1.1379546872624104,0,1,1,1,
120.40480153705715,-3.5581378295985786,,,14,3.342308282852173,146.25889587402344,15.115884204537705,2849.0992935482413,0.8536534309387207,3.066614325776923,1,0,0,0,pseudo_absence
120.19001435262419,-2.8027445071824673,,,16,0.0,0.0,19.876356567714552,3779.9791603669523,0.4269406497478485,0.8796565138687725,1,0,1,0,pseudo_absence
120.1118609229058,-3.3635627390582883,,,1056,30.513973236083984,20.957477569580078,14.595908642407242,2821.3458299535328,0.7420966625213623,0.7176283858416669,0,1,0,1,
120.21372987612494,-2.8814369260713377,,,17,4.1448211669921875,116.53607177734375,17.672663622916726,3632.447407325916,0.6721555590629578,0.05231929127795435,1,0,1,0,pseudo_absence
120.29376976793998,-2.3804464921178834,,,1071,21.71419334411621,26.5848445892334,13.196166323239543,3237.9828508391975,0.7414903044700623,1.1001415551603453,0,0,0,1,
120.29430875711046,-2.736987828384919,,,19,3.3429620265960693,236.34010314941406,18.804567636817566,3852.776158434432,0.7848544716835022,0.07947660088346023,1,0,0,0,pseudo_absence
120.24391326967134,-2.9108118358620487,,,14,4.63117790222168,306.83441162109375,16.868130254512472,3474.2241740130585,0.8416675329208374,0.4456238553059732,1,0,0,0,pseudo_absence
120.22504864870484,-3.102152991379505,,,40,3.7102136611938477,90.0,15.704339663117057,3134.1324525546283,0.500848114490509,1.1648179437743147,1,0,1,0,pseudo_absence
120.32422265607164,-3.360328804035454,,,35,4.632447242736816,126.82258605957031,16.397851379312723,2984.0526404542848,0.4477938711643219,1.6553026619188493,1,0,1,0,pseudo_absence
120.01511236680614,-2.077534578312779,,,1963,13.852208137512207,23.212234497070312,13.675482540560733,2488.0169072902763,0.834947943687439,1.3200332746587036,0,0,0,1,
120.48591940721315,-2.521661654781475,,,338,29.47301483154297,297.2769470214844,13.94472836354101,3553.436060130084,0.7086167931556702,0.27803100924084556,1,1,0,1,
121.11977067168789,-2.34891562564529,,,917,23.146778106689453,142.67283630371094,14.223863994524134,3715.0522928646037,0.7544844746589661,0.8971364047776186,0,0,0,1,
119.89437879262044,-2.306604975763257,,,1171,14.116674423217773,75.08013916015625,13.65579802371993,2741.454114927212,0.492550790309906,0.48971331709094834,0,0,1,1,
120.39779467784103,-3.35574739608645,,,9,2.0758743286132812,116.52574157714844,16.28600813361454,2980.792135795765,0.08465855568647385,0.9997909865630931,1,0,1,0,pseudo_absence
120.41531182588136,-2.732136925850675,,,11,3.931070566177368,225.03257751464844,16.74495790279223,3891.885367484484,0.766488790512085,0.7832200388492168,1,0,0,0,pseudo_absence
120.28002554409295,-3.213723749667153,,,18,0.0,0.0,19.183209387154605,3092.994609139115,0.4297211766242981,0.7911026742477221,1,0,1,0,pseudo_absence
120.36060442507846,-3.309124832840645,,,15,4.142021179199219,333.3966979980469,14.900753029603711,3070.7274140120485,0.09774112701416016,1.5271000064730773,1,0,1,0,pseudo_absence
119.9474692259119,-2.495520680013591,,,2119,11.068944931030273,204.46444702148438,15.005599706153356,3105.8767070241274,0.7226033210754395,1.519044352678239,0,0,0,1,
120.25011164513177,-2.4276080445341606,,,1210,22.828073501586914,337.36187744140625,13.14072391039516,3349.2547930482892,0.7820711135864258,0.3589535470336704,0,0,0,1,
121.29170821706839,-2.646437647745671,,,598,26.50568199157715,13.147557258605957,12.971193775241263,3791.600271158596,0.7521336674690247,0.8047336770171617,0,0,0,1,
119.90461958685944,-2.7644762760789803,,,1692,26.505796432495117,13.14879322052002,14.35748313515761,3362.890093952394,0.794432520866394,1.00766705730167,0,0,0,1,
119.9358809587468,-2.5044140013263743,,,2052,32.96355056762695,282.9826354980469,13.401689143812268,3150.235199677013,0.7546391487121582,0.6613780240800613,0,1,0,1,
120.84380821640639,-2.517080246832464,,,30,0.9274099469184875,180.0,17.092100497200796,4124.001020398968,0.4866032898426056,1.1998011759313745,1,0,1,0,pseudo_absence
120.17249720458386,-2.8547569621329885,,,25,2.075086832046509,243.46339416503906,16.979535074840594,3537.5950529997235,0.563529908657074,1.4268462420632484,1,0,1,0,pseudo_absence
121.14591164645577,-2.687131330116287,,,10,2.9333245754241943,108.41604614257812,15.246670408662025,3967.8634401186964,0.7547892928123474,0.6776805849622839,1,0,0,0,pseudo_absence
120.33122951528776,-2.8736215830994993,,,12,2.0751142501831055,296.5362243652344,16.979521850359706,3696.0171533105895,0.7640454769134521,0.9254234144280458,1,0,0,0,pseudo_absence
120.35629251171468,-3.368683136177772,,,16,3.8188676834106445,345.9404296875,14.98224475411717,2980.792135795765,0.22246775031089783,0.46876912753452604,1,0,1,0,pseudo_absence
120.11024395539437,-2.6984501026961922,,,416,26.10209846496582,7.602974891662598,14.598363628377369,3556.592931114882,0.8507556915283203,0.37557004320531967,1,0,0,1,
120.92654305407376,-2.4626423406148206,,,16,4.631627082824707,270.0,19.851186336226036,3944.576806581236,0.6530641317367554,0.2150499653265296,1,0,1,0,pseudo_absence
120.36815027346506,-3.429858407026309,,,25,4.146565914154053,63.47601318359375,14.899652570443441,2871.1783771593123,0.8498073816299438,0.497762695007896,1,0,0,0,pseudo_absence
120.20860947900547,-3.3242165296138495,,,233,19.189172744750977,62.28120803833008,14.429547444682013,3120.371897466574,0.867113471031189,1.1943330800970453,1,0,0,1,
120.30562752969036,-2.4464726655006714,,,913,27.41729736328125,88.21172332763672,12.931818472952681,3450.790791979432,0.6753659844398499,1.1307337184773207,0,1,1,1,
120.91926670027243,-2.6151762758583175,,,13,4.982810020446777,21.822006225585938,16.32459948018481,4101.119116034924,0.8493436574935913,0.9860876078729789,1,0,0,0,pseudo_absence
120.30131561632658,-3.198362558308709,,,11,1.3124642372131348,45.04465866088867,16.051599677018547,3117.3468639561906,0.32424190640449524,0.5491396583225325,1,0,1,0,pseudo_absence
120.84677265684394,-2.585262376897134,,,12,2.0734498500823975,333.4115905761719,16.692642877654833,4067.954409878628,0.4566522240638733,0.7208454403622928,1,0,1,0,pseudo_absence
121.74499810943507,-2.693868694747188,,,1039,22.908416748046875,265.60614013671875,13.829954927573137,3723.8322749385115,0.7222838401794434,1.7439800649234942,0,0,0,1,
121.70699937291681,-2.7771425215850627,,,639,34.69310760498047,249.46607971191406,15.821309019134898,3840.5039337144235,0.716489851474762,0.054759175092893714,0,1,0,1,
120.87668655580512,-2.4912087666498195,,,26,2.6227481365203857,314.972900390625,16.051906768721686,4003.4845384849527,0.8768365383148193,0.16847850363990238,1,0,0,0,pseudo_absence
120.83168096007074,-2.279655517239675,,,1432,16.339860916137695,173.6548309326172,14.601049207191792,3442.0959183013338,0.7022615075111389,1.480689608385832,0,0,0,1,
120.36276038176038,-2.733753893362092,,,15,0.0,0.0,19.183209387154605,3867.292286853399,0.6792080998420715,1.9890813008484158,1,0,0,0,pseudo_absence
120.0824860131151,-2.193956239134671,,,1917,34.884376525878906,120.71703338623047,12.636130825808687,2619.0568020910023,0.8298553228378296,0.8584556913202707,0,1,0,1,
120.86402031029905,-2.5416042540889237,,,20,0.9283230304718018,270.0,18.79586434946627,4160.5692964422315,0.49124062061309814,0.540139867301489,1,0,1,0,pseudo_absence
120.26789828775736,-2.8741605722699717,,,9,2.073549747467041,206.59390258789062,17.203420281179874,3652.6578652781436,0.8209518194198608,0.5753611149699425,1,0,0,0,pseudo_absence
120.24984215054656,-2.890060752798888,,,7,0.0,0.0,19.183209387154605,3632.447407325916,0.3575954735279083,0.7678103211167723,1,0,1,0,pseudo_absence
120.3773130893631,-3.41368873191216,,,13,4.1421098709106445,206.60577392578125,15.593878722941438,2871.1783771593123,0.5343195199966431,1.0217867463218695,1,0,1,0,pseudo_absence
120.27113222278018,-3.4155751940088095,,,289,25.95526885986328,268.09423828125,14.094037064242857,2869.3698498131707,0.7157254219055176,1.0988995706216438,1,0,0,1,
120.28029503867822,-2.5760995609991184,,,39,2.9307219982147217,161.54766845703125,15.247559598925305,3929.8772177897395,0.8609625697135925,0.8215553339618065,1,0,0,0,pseudo_absence
120.28083402784864,-2.4055094885448156,,,1130,42.34318923950195,192.31854248046875,13.06147470512918,3349.2547930482892,0.7433395981788635,0.7451113467223881,0,1,0,1,
120.71256435339649,-2.324391618388823,,,1387,26.579010009765625,60.96541213989258,15.047433872675223,3408.755469047057,0.8190526962280273,0.44395120699277074,0,0,0,1,
120.13665442474746,-3.247410572821636,,,720,20.09107208251953,77.21562194824219,13.28120096356586,2924.809562935773,0.8359441757202148,1.033235251007002,0,0,0,1,
120.72846453392543,-2.2761520876316084,,,1195,10.382355690002441,225.02261352539062,17.150597225595522,3319.127406707243,0.846098005771637,0.15531146283142147,0,0,0,1,
120.30670550803131,-2.738604795896336,,,18,1.3121908903121948,314.9672546386719,17.15042033022446,3914.3010484940373,0.8882060647010803,0.34277565274741256,1,0,0,0,pseudo_absence
120.60665298139884,-2.492286744990764,,,1705,15.474555969238281,290.5382385253906,13.55974666682334,3325.437662835512,0.0909542590379715,1.8709924006387528,0,0,1,1,
